Date,Open,High,Low,Close,Volume,Currency
2021-05-18,6.4469428062438965,9.091669082641602,5.707359790802002,9.078728675842285,5424462,USD
2021-05-19,9.078900337219238,9.890430450439453,3.7719030380249023,6.163514137268066,1988315,USD
2021-05-20,6.158021926879883,8.372650146484375,4.621452808380127,7.308225154876709,2052946,USD
2021-05-21,7.28757381439209,7.68263578414917,4.504870891571045,5.779725074768066,1434683,USD
2021-05-22,5.789728164672852,5.933669090270996,4.569021224975586,5.657371997833252,1779639,USD
2021-05-23,5.659386157989502,6.229734897613525,4.5462870597839355,5.4150071144104,1736187,USD
2021-05-24,5.416472911834717,7.044437885284424,5.407437801361084,6.410980224609375,1209026,USD
2021-05-25,6.417264938354492,6.596502780914307,5.26541805267334,5.869402885437012,783971,USD
2021-05-26,5.868535995483398,7.967672824859619,5.768436908721924,7.522834777832031,1621124,USD
2021-05-27,7.522781848907471,8.118693351745605,6.918872833251953,7.910040855407715,1400783,USD
2021-05-28,7.926686763763428,8.00813102722168,6.791492938995361,7.026287078857422,1000673,USD
2021-05-29,7.021265983581543,7.272768020629883,6.082079887390137,6.19503116607666,2160795,USD
2021-05-30,6.25330114364624,6.414484024047852,5.769439220428467,6.038808822631836,1369123,USD
2021-05-31,6.031754016876221,7.7666401863098145,5.687986850738525,7.753427028656006,2209084,USD
2021-06-01,7.755421161651611,9.633055686950684,7.547511100769043,9.633055686950684,4993039,USD
2021-06-02,9.632316589355469,18.769954681396484,9.632316589355469,14.976811408996582,29441272,USD
2021-06-03,14.979738235473633,20.159683227539062,14.979738235473633,20.153135299682617,10032780,USD
2021-06-04,20.15604019165039,20.896305084228516,14.390554428100586,17.19012451171875,18782705,USD
2021-06-05,17.13347625732422,17.600252151489258,12.717060089111328,13.124044418334961,8028217,USD
2021-06-06,13.081124305725098,13.187203407287598,10.1762056350708,10.56314468383789,6797195,USD
2021-06-07,10.569109916687012,11.927682876586914,7.867578983306885,7.872497081756592,7451638,USD
2021-06-08,7.86033296585083,8.86281681060791,5.827815055847168,7.199443817138672,6891001,USD
2021-06-09,7.1996378898620605,9.767937660217285,6.606311798095703,9.767937660217285,5597174,USD
2021-06-10,9.748498916625977,10.095778465270996,6.806532859802246,7.112618923187256,3826606,USD
2021-06-11,7.1103010177612305,7.370523929595947,5.35472297668457,5.489283084869385,3723783,USD
2021-06-12,5.491481781005859,6.213487148284912,5.302023887634277,5.820917129516602,3051030,USD
2021-06-13,5.819289207458496,6.05296516418457,5.102065086364746,5.896543025970459,2588292,USD
2021-06-14,5.9025559425354,5.933834075927734,5.052289962768555,5.712605953216553,2431535,USD
2021-06-15,5.555785179138184,7.386679172515869,4.659721851348877,5.304998874664307,2642601,USD
2021-06-16,7.048219203948975,7.048219203948975,4.938531875610352,5.108706951141357,5534278,USD
2021-06-17,5.10860013961792,5.9930009841918945,4.630051136016846,5.178717136383057,4592261,USD
2021-06-18,5.178606033325195,5.190364837646484,4.129557132720947,4.129557132720947,2748085,USD
2021-06-19,4.132898807525635,4.477470874786377,3.8354101181030273,3.8463940620422363,1929944,USD
2021-06-20,3.848858118057251,3.930111885070801,3.3120360374450684,3.9292550086975098,2077338,USD
2021-06-21,3.9308009147644043,4.248280048370361,2.976517915725708,2.9796290397644043,1715807,USD
2021-06-22,2.9792940616607666,3.385891914367676,2.699522018432617,2.9935529232025146,2112380,USD
2021-06-23,2.993978977203369,3.4611430168151855,2.8858048915863037,3.448667049407959,2291752,USD
2021-06-24,3.225651979446411,3.432574987411499,3.2181708812713623,3.3167479038238525,1155217,USD
2021-06-25,3.3308770656585693,3.3492400646209717,2.7404370307922363,2.98642897605896,2552299,USD
2021-06-26,2.984714984893799,3.082406997680664,2.650820016860962,2.9385581016540527,1701842,USD
2021-06-27,2.9402449131011963,3.063364028930664,2.7490570545196533,2.9545750617980957,1098408,USD
2021-06-28,2.94917893409729,3.1977601051330566,2.8847789764404297,3.023606061935425,1661707,USD
2021-06-29,3.0223801136016846,4.844364166259766,3.004992961883545,4.795065879821777,8306141,USD
2021-06-30,4.796197891235352,5.015848159790039,4.0768327713012695,4.889183044433594,4542996,USD
2021-07-01,4.897642135620117,5.009922027587891,4.123878002166748,4.210774898529053,1946580,USD
2021-07-02,4.209473133087158,4.215641975402832,3.619292974472046,3.6565849781036377,976800,USD
2021-07-03,3.656632900238037,3.8820340633392334,3.4734559059143066,3.5403270721435547,1764105,USD
2021-07-04,3.5410470962524414,3.738800048828125,3.210771083831787,3.619623899459839,3132787,USD
2021-07-05,3.619149923324585,3.752635955810547,3.2527129650115967,3.2527129650115967,1394442,USD
2021-07-06,3.251944065093994,3.6935648918151855,3.2431859970092773,3.524588108062744,2915268,USD
2021-07-07,3.5244810581207275,3.5460829734802246,3.5092170238494873,3.5092170238494873,2232495,USD
2021-07-08,3.509298086166382,3.5207550525665283,2.9830410480499268,2.9870359897613525,1444451,USD
2021-07-09,2.98832106590271,3.0361199378967285,2.8820290565490723,2.9620189666748047,1623298,USD
2021-07-10,2.961946964263916,3.1905128955841064,2.9609100818634033,3.168600082397461,1363509,USD
2021-07-11,3.172089099884033,3.2326340675354004,3.012928009033203,3.1707870960235596,1843149,USD
2021-07-12,3.170664072036743,3.1724050045013428,2.7573790550231934,2.7831408977508545,1177921,USD
2021-07-13,2.7832510471343994,2.871577024459839,2.607322931289673,2.641347885131836,1334184,USD
2021-07-14,2.641408920288086,2.641408920288086,2.4993178844451904,2.587585926055908,810083,USD
2021-07-15,2.587388038635254,2.5887269973754883,2.0468978881835938,2.185908079147339,2063775,USD
2021-07-16,2.185857057571411,2.254817008972168,2.1088690757751465,2.1123530864715576,1813342,USD
2021-07-17,2.1115739345550537,2.8586370944976807,2.0817809104919434,2.8504390716552734,2893824,USD
2021-07-18,2.850497007369995,2.851253032684326,2.329493999481201,2.329493999481201,892044,USD
2021-07-19,2.329617977142334,2.330687999725342,2.0275840759277344,2.102236032485962,1375665,USD
2021-07-20,2.1021769046783447,2.140104055404663,1.8817319869995117,2.03118896484375,2745781,USD
2021-07-21,2.031416893005371,2.552696943283081,2.0232739448547363,2.4592339992523193,2372851,USD
2021-07-22,2.459182024002075,3.285166025161743,2.458894968032837,3.2715089321136475,9031182,USD
2021-07-23,3.2725889682769775,4.120893955230713,3.263676881790161,3.701195001602173,8308201,USD
2021-07-24,3.701301097869873,3.9660699367523193,3.662986993789673,3.9609150886535645,3031316,USD
2021-07-25,3.961329936981201,4.085480213165283,3.606200933456421,3.607637882232666,1814078,USD
2021-07-26,3.607693910598755,3.9210190773010254,3.369791030883789,3.4406239986419678,3501552,USD
2021-07-27,3.440519094467163,3.4406991004943848,3.1660690307617188,3.3151369094848633,1976204,USD
2021-07-28,3.315340995788574,3.4555230140686035,3.211668014526367,3.250525951385498,2252245,USD
2021-07-29,3.2505240440368652,3.415595054626465,3.199052095413208,3.4011449813842773,2520673,USD
2021-07-30,3.402448892593384,3.7234089374542236,3.3616909980773926,3.722414970397949,3230341,USD
2021-07-31,3.722414970397949,3.7326300144195557,3.5039050579071045,3.5375709533691406,2044230,USD
2021-08-01,3.5375349521636963,3.6646881103515625,3.3470330238342285,3.3470330238342285,2878494,USD
2021-08-02,3.345141887664795,3.383239984512329,3.044995069503784,3.2449100017547607,2252705,USD
2021-08-03,3.244894027709961,3.2513060569763184,3.0254390239715576,3.119481086730957,4231493,USD
2021-08-04,3.122462034225464,3.22434401512146,3.0626940727233887,3.0667660236358643,2444209,USD
2021-08-05,3.066770076751709,3.537322998046875,3.0021679401397705,3.5223019123077393,4408386,USD
2021-08-06,3.5231590270996094,4.045926094055176,3.4863250255584717,4.045567989349365,4863521,USD
2021-08-07,4.044997215270996,4.746708869934082,4.0428080558776855,4.2954912185668945,6425735,USD
2021-08-08,4.290700912475586,5.2865519523620605,4.238653182983398,4.938094139099121,9280951,USD
2021-08-09,4.939403057098389,5.522679805755615,4.813024997711182,4.866398811340332,9205138,USD
2021-08-10,4.866621971130371,5.129967212677002,4.687849998474121,4.860929012298584,6449434,USD
2021-08-11,4.860696792602539,5.7882490158081055,4.833893775939941,5.364450931549072,7804102,USD
2021-08-12,5.360598087310791,5.564140796661377,4.907821178436279,4.996910095214844,5450484,USD
