Date,Open,High,Low,Close,Volume,Currency
2019-03-18,0.041482001543045044,0.043428998440504074,0.041179001331329346,0.04251600056886673,5386,USD
2019-03-19,0.04254399985074997,0.05356400087475777,0.041790999472141266,0.04882600158452988,5046,USD
2019-03-20,0.04882799834012985,0.04882799834012985,0.04300300031900406,0.04585300013422966,2490,USD
2019-03-21,0.045921001583337784,0.04596899822354317,0.04218899831175804,0.042858999222517014,2288,USD
2019-03-22,0.04281799867749214,0.05050399899482727,0.04251300171017647,0.045795001089572906,1773,USD
2019-03-23,0.045743998140096664,0.04836900159716606,0.044404998421669006,0.04696999862790108,2705,USD
2019-03-24,0.04692399874329567,0.04717100039124489,0.04308899864554405,0.04327100142836571,2995,USD
2019-03-25,0.04332699999213219,0.045951999723911285,0.041363999247550964,0.042002998292446136,3487,USD
2019-03-26,0.04187899827957153,0.042869001626968384,0.03929699957370758,0.03946699947118759,1192,USD
2019-03-27,0.03948799893260002,0.049692001193761826,0.039386000484228134,0.045441001653671265,3077,USD
2019-03-28,0.04541400074958801,0.05157100036740303,0.04526599869132042,0.04610100015997887,1346,USD
2019-03-29,0.046112000942230225,0.048360999673604965,0.0445609986782074,0.04725699871778488,1540,USD
2019-03-30,0.04703399911522865,0.05110799893736839,0.04504099860787392,0.05110099911689758,2659,USD
2019-03-31,0.05110099911689758,0.051169998943805695,0.04707099869847298,0.05003799870610237,1733,USD
2019-04-01,0.05001100152730942,0.05121000111103058,0.043852001428604126,0.050797998905181885,3348,USD
2019-04-02,0.05084199830889702,0.0639209970831871,0.046636998653411865,0.06098899990320206,656,USD
2019-04-03,0.06098899990320206,0.06664799898862839,0.05877099931240082,0.06328699737787247,1684,USD
2019-04-04,0.06332000344991684,0.06647200137376785,0.06268200278282166,0.06310400366783142,186,USD
2019-04-05,0.06310100108385086,0.06810499727725983,0.06310100108385086,0.06437999755144119,550,USD
2019-04-06,0.06439600139856339,0.06986100226640701,0.06094000115990639,0.06125200167298317,367,USD
2019-04-07,0.06119000166654587,0.06602700054645538,0.0611409991979599,0.06231800094246864,243,USD
2019-04-08,0.06232900172472,0.06404600292444229,0.05724399909377098,0.06029500067234039,39,USD
2019-04-09,0.06029500067234039,0.06324800103902817,0.057627998292446136,0.05783500149846077,31,USD
2019-04-10,0.057819001376628876,0.06390699744224548,0.052560001611709595,0.06384199857711792,883,USD
2019-04-11,0.06387200206518173,0.06411399692296982,0.05212699994444847,0.055013999342918396,79,USD
2019-04-12,0.0549979992210865,0.0605119988322258,0.051061000674963,0.051523998379707336,27,USD
2019-04-13,0.051523998379707336,0.06115499883890152,0.05066699907183647,0.061096999794244766,2155,USD
2019-04-14,0.061069000512361526,0.06318099796772003,0.05781399831175804,0.06289000064134598,144,USD
2019-04-15,0.06289000064134598,0.07004600018262863,0.05618799850344658,0.06913699954748154,3545,USD
2019-04-16,0.06913699954748154,0.07757800072431564,0.06540899723768234,0.0775429978966713,3665,USD
2019-04-17,0.07751800119876862,0.07816699892282486,0.06316299736499786,0.07216499745845795,156,USD
2019-04-18,0.07219400256872177,0.07863699644804001,0.06923899799585342,0.07186800241470337,7175,USD
2019-04-19,0.07187599688768387,0.07598099857568741,0.06827300041913986,0.0725340023636818,253,USD
2019-04-20,0.0725570023059845,0.07357999682426453,0.06734299659729004,0.06790299713611603,60,USD
2019-04-21,0.06792999804019928,0.07966399937868118,0.06774000078439713,0.06909000128507614,5366,USD
2019-04-22,0.06906100362539291,0.07897000014781952,0.06414300203323364,0.06502799689769745,3407,USD
2019-04-23,0.06502799689769745,0.07343000173568726,0.06485799700021744,0.07183399796485901,158,USD
2019-04-24,0.07183399796485901,0.0736289992928505,0.06992600113153458,0.07346300035715103,237,USD
2019-04-25,0.07346600294113159,0.07377199828624725,0.0639370009303093,0.06491799652576447,57,USD
2019-04-26,0.06513399630784988,0.07003699988126755,0.06438499689102173,0.06593000143766403,640,USD
2019-04-27,0.06597000360488892,0.06693299859762192,0.06151200085878372,0.06634899973869324,220,USD
2019-04-28,0.06631699949502945,0.0666550025343895,0.060426000505685806,0.06486999988555908,223,USD
2019-04-29,0.06490600109100342,0.0709649994969368,0.061076000332832336,0.06904800236225128,110,USD
2019-04-30,0.06905599683523178,0.07497599720954895,0.06696099787950516,0.07364899665117264,621,USD
2019-05-01,0.0736360028386116,0.07434500008821487,0.06763499975204468,0.06943699717521667,216,USD
2019-05-02,0.0694580003619194,0.07181300222873688,0.06832700222730637,0.07146099954843521,218,USD
2019-05-03,0.07145000249147415,0.0865280032157898,0.071212999522686,0.07243900001049042,405,USD
2019-05-04,0.0724409967660904,0.07553300261497498,0.07137800008058548,0.07355400174856186,83,USD
2019-05-05,0.07354199886322021,0.07497400045394897,0.07112199813127518,0.07260899990797043,266,USD
2019-05-06,0.0725720003247261,0.07491400092840195,0.06457799673080444,0.06506399810314178,298,USD
2019-05-07,0.06504499912261963,0.07724600285291672,0.06504499912261963,0.0756789967417717,178,USD
2019-05-08,0.07560200244188309,0.07928299903869629,0.07073000073432922,0.07526099681854248,180,USD
2019-05-09,0.07525599747896194,0.0811690017580986,0.07181700319051743,0.08107200264930725,331,USD
2019-05-10,0.08103200048208237,0.08270499855279922,0.07296700030565262,0.07539299875497818,828,USD
2019-05-11,0.07551900297403336,0.08897700160741806,0.07537700235843658,0.08530300110578537,795,USD
2019-05-12,0.08519099652767181,0.0937580019235611,0.07902500033378601,0.08155299723148346,331,USD
2019-05-13,0.08155299723148346,0.09474500268697739,0.0737999975681305,0.07805699855089188,165,USD
2019-05-14,0.07810500264167786,0.09567300230264664,0.07787799835205078,0.08569800108671188,513,USD
2019-05-15,0.0856499969959259,0.09297899901866913,0.08409900218248367,0.08686999976634979,165,USD
2019-05-16,0.08679399639368057,0.08851400017738342,0.07789599895477295,0.07983200252056122,894,USD
2019-05-17,0.07975900173187256,0.08659400045871735,0.0642710030078888,0.08659400045871735,1703,USD
2019-05-18,0.08659400045871735,0.08732499927282333,0.06590399891138077,0.06600899994373322,597,USD
2019-05-19,0.06601999700069427,0.08439300209283829,0.06591500341892242,0.08382000029087067,504,USD
2019-05-20,0.08382000029087067,0.08382099866867065,0.0720440000295639,0.07261800020933151,342,USD
2019-05-21,0.07257600128650665,0.0779080018401146,0.07138799875974655,0.07465299963951111,160,USD
2019-05-22,0.07465299963951111,0.07688900083303452,0.07295600324869156,0.07355199754238129,46,USD
2019-05-23,0.07355199754238129,0.08468499779701233,0.053387001156806946,0.08425900340080261,161,USD
2019-05-24,0.08428899943828583,0.08480100333690643,0.07948700338602066,0.07979100197553635,426,USD
2019-05-25,0.07979100197553635,0.08275400102138519,0.07817299664020538,0.08269599825143814,71,USD
2019-05-26,0.08259300142526627,0.08522699773311615,0.07363100349903107,0.08014299720525742,205,USD
2019-05-27,0.08014500141143799,0.09594999998807907,0.07982899993658066,0.08231399953365326,279,USD
2019-05-28,0.08226999640464783,0.08226999640464783,0.07773999869823456,0.07868999987840652,114,USD
2019-05-29,0.07868999987840652,0.08445999771356583,0.0715470016002655,0.08304700255393982,224,USD
2019-05-30,0.08304700255393982,0.10416500270366669,0.07957900315523148,0.08107999712228775,503,USD
2019-05-31,0.08107999712228775,0.09044700115919113,0.07983200252056122,0.0861470028758049,151,USD
2019-06-01,0.0861470028758049,0.08693300187587738,0.08503200113773346,0.08653999865055084,141,USD
2019-06-02,0.08653999865055084,0.09761899709701538,0.018818000331521034,0.09631499648094177,2213,USD
2019-06-03,0.09631499648094177,0.09631499648094177,0.07350300252437592,0.08860599994659424,536,USD
2019-06-04,0.08849900215864182,0.08849900215864182,0.07345400005578995,0.08208899945020676,67,USD
2019-06-05,0.08205199986696243,0.08487600088119507,0.07264400273561478,0.07501299679279327,130,USD
2019-06-06,0.07502099871635437,0.0849049985408783,0.0748480036854744,0.07709100097417831,169,USD
