Date,Open,High,Low,Close,Volume,Currency
2019-01-30,3494.277587890625,3502.762939453125,3477.248046875,3496.455322265625,1475,USD
2019-01-31,3496.83984375,3535.421142578125,3435.29052734375,3466.506591796875,19289,USD
2019-02-01,3469.39306640625,3517.770263671875,3422.82568359375,3480.772216796875,13640,USD
2019-02-02,3476.335205078125,3546.404296875,3459.11279296875,3542.095458984375,1895,USD
2019-02-03,3540.562744140625,3544.6669921875,3436.177734375,3477.865966796875,6525,USD
2019-02-04,3481.734130859375,3500.41064453125,3445.643310546875,3481.21923828125,3541,USD
2019-02-05,3478.450439453125,3492.8525390625,3443.325439453125,3461.873046875,1522,USD
2019-02-06,3465.298583984375,3465.464599609375,3330.116455078125,3444.9609375,2837,USD
2019-02-07,3442.654296875,3464.208251953125,3389.16064453125,3395.978515625,539,USD
2019-02-08,3400.352294921875,3760.553955078125,3394.452880859375,3664.841064453125,7174,USD
2019-02-09,3661.54638671875,3703.64892578125,3616.798583984375,3677.9638671875,599,USD
2019-02-10,3675.8935546875,3858.1337890625,3617.35595703125,3686.2880859375,2598,USD
2019-02-11,3693.373046875,3709.273681640625,3582.399658203125,3636.4873046875,2703,USD
2019-02-12,3630.57470703125,3721.2841796875,3582.999267578125,3664.9912109375,1060,USD
2019-02-13,3664.455078125,3739.78125,3599.57373046875,3641.11865234375,3996,USD
2019-02-14,3638.430908203125,3689.8232421875,3580.10400390625,3611.824462890625,888,USD
2019-02-15,3610.236083984375,3670.509521484375,3587.3125,3629.19580078125,73,USD
2019-02-16,3634.654296875,3670.45703125,3609.22998046875,3644.544677734375,948,USD
2019-02-17,3641.87744140625,3787.968505859375,3587.117431640625,3705.290771484375,1740,USD
2019-02-18,3693.86474609375,3934.010009765625,3687.71142578125,3909.03271484375,12638,USD
2019-02-19,3911.865234375,3988.458251953125,3858.828369140625,3869.743896484375,853,USD
2019-02-20,3866.156005859375,4055.46435546875,3833.44970703125,4055.46435546875,2776,USD
2019-02-21,4053.3359375,4053.3359375,3902.082275390625,3978.724365234375,1571,USD
2019-02-22,3980.40380859375,4033.53271484375,3926.6142578125,4018.188720703125,1725,USD
2019-02-23,4010.53955078125,4166.84228515625,3986.69482421875,4166.84228515625,5540,USD
2019-02-24,4167.251953125,4329.9150390625,3638.2314453125,3659.927734375,7180,USD
2019-02-25,3635.353515625,3943.294189453125,3635.353515625,3865.78173828125,9979,USD
2019-02-26,3863.327880859375,3904.572998046875,3813.60888671875,3904.572998046875,4911,USD
2019-02-27,3903.924072265625,3915.748779296875,3727.82421875,3903.794921875,10917,USD
2019-02-28,3902.08447265625,3948.5263671875,3848.970703125,3854.58544921875,1456,USD
2019-03-01,3854.4677734375,3924.740478515625,3824.54638671875,3858.349853515625,816,USD
